Estimate	Std..Error	z.value	p	otu	effect	p.adjust	class	order	family	genus	sp
1.50250463906014	0.274124667157416	5.48109972969826	4.22690114951631e-08	539184	Leaf	1.50168617182816e-06	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	mobilis
0.918983524736475	0.282873335067756	3.24874567804828	0.00115915063172867	1091363	Leaf	0.00835600077214154	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	mobilis
0.634429066681357	0.17770827972259	3.57005913101927	0.000356900654775827	802011	Leaf	0.00329370514239392	Betaproteobacteria	Methylophilales	Methylophilaceae	NA	NA
2.72386809727535	0.381081099338421	7.14773863622244	8.8219073241262e-13	2471826	Leaf	9.93667561326579e-11	Betaproteobacteria	Methylophilales	Methylophilaceae	NA	NA
1.90941393619294	0.392627537094512	4.86316866698352	1.15521326474814e-06	777498	Leaf	2.76054877769337e-05	Betaproteobacteria	Methylophilales	Methylophilaceae	NA	NA
0.518677765998759	0.141950390585976	3.65393687088595	0.00025824978950031	1116431	Leaf	0.00251451072055705	BME43	NA	NA	NA	NA
0.47275146897025	0.127870943144901	3.6970984755664	0.000218077763401542	161690	Leaf	0.00220795382107874	Chloroflexi	[Roseiflexales]	[Roseiflexaceae]	Roseiflexus	NA
0.486976778350417	0.121987366875685	3.99202631241877	6.55111016156117e-05	1108092	Leaf	0.000853279946404656	Chloroflexi	Chloroflexales	Chloroflexaceae	Chloroflexus	NA
0.394441488617419	0.123344719696809	3.19787899787675	0.00138442357883468	183196	Leaf	0.00955599339373909	Cytophagia	Cytophagales	Flammeovirgaceae	NA	NA
0.377016974126471	0.11473569889238	3.28596049674223	0.0010163526240628	636370	Leaf	0.00754613274135619	Deinococci	Thermales	Thermaceae	Meiothermus	NA
0.914252935970772	0.203177031413696	4.49978489010024	6.80222610059364e-06	1109744	Leaf	0.000123713146989145	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	NA
0.51813020591675	0.146218137908094	3.5435426365669	0.00039478946907524	556139	Leaf	0.00357692250226122	Flavobacteriia	Flavobacteriales	Cryomorphaceae	NA	NA
0.563309731343379	0.153027340443395	3.68110515226361	0.000232225201500263	270591	Leaf	0.00231493576869121	Flavobacteriia	Flavobacteriales	Cryomorphaceae	NA	NA
2.49392739598513	0.619307125138909	4.02696383547298	5.65017188910758e-05	795328	Leaf	0.000752748706516591	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Kordia	NA
0.640770191289776	0.192870576937196	3.32228067891573	0.000892848312484471	293136	Leaf	0.00682863616770531	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	NA
0.482682580565388	0.143586929334097	3.36160528541068	0.000774908080456418	136335	Leaf	0.00612023019401117	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	NA
0.518676853132222	0.146584886294488	3.53840608158063	0.000402550456129776	238195	Leaf	0.00363395275151033	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	NA
0.495652396841789	0.123199283888974	4.02317595683808	5.74185658765465e-05	1109650	Leaf	0.000762912634005803	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	NA
0.665868354260719	0.165093145612127	4.03328891573199	5.50015874140587e-05	312446	Leaf	0.000738720507382317	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella	thalassocola
0.391250375766476	0.114532049035224	3.41607767487114	0.000635301227559762	807522	Leaf	0.0052345018849313	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
0.478183438658938	0.1489104365868	3.21121507410397	0.00132174970838395	549386	Leaf	0.00928503409603237	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
0.606909856164174	0.165308238719246	3.67138299256172	0.000241241516901524	1109761	Leaf	0.00239357949502293	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
1.30333380753829	0.346554634156864	3.76083214327572	0.000169349046614481	289585	Leaf	0.00179528101608849	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	NA
0.519205319693662	0.145858356249326	3.55965426352501	0.000371343350907572	4344396	Leaf	0.00339240119280724	Flavobacteriia	Flavobacteriales	NA	NA	NA
0.986779993557536	0.21815126788583	4.52337501001355	6.08612663192223e-06	973998	Leaf	0.000113181401830419	Gammaproteobacteria	Alteromonadales	OM60	NA	NA
1.10389866597144	0.269541957197387	4.09546134282556	4.21328529293485e-05	4215619	Leaf	0.000587371080500284	Gammaproteobacteria	HTCC2188	HTCC2089	NA	NA
0.483501009565719	0.144348421687394	3.34954136604836	0.000809454679057902	623999	Leaf	0.00634254132713196	Gammaproteobacteria	Pasteurellales	NA	NA	NA
1.26464905806761	0.329008110528151	3.8438233514593	0.000121132213239064	4326111	Leaf	0.00137679955505198	Gammaproteobacteria	Thiohalorhabdales	NA	NA	NA
0.870240116696888	0.226021060934882	3.85026117963232	0.000117991933441268	1110079	Leaf	0.00134610485511255	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
11.4555427598212	3.32030358747832	3.45014919811034	0.000560276814142361	665721	Leaf	0.00474364011145882	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	NA	NA
2.37274970818556	0.443375475052635	5.35155831049041	8.72000295221237e-08	556389	Leaf	2.7791855068273e-06	Gammaproteobacteria	NA	NA	NA	NA
1.59808574879621	0.300364144446008	5.32049440103354	1.03485634093158e-07	3192521	Leaf	3.21551600354665e-06	Gammaproteobacteria	NA	NA	NA	NA
0.389256224219353	0.113092024389819	3.44194231484989	0.000577553396995602	1107640	Leaf	0.004859685289491	Nostocophycideae	Nostocales	NA	NA	NA
0.571039747279383	0.120108661094783	4.7543594448093	1.99076581199614e-06	546681	Leaf	4.35595380320216e-05	Nostocophycideae	Nostocales	NA	NA	NA
1.00883306628172	0.201741576292175	5.00062052068368	5.71460922775614e-07	79990	Leaf	1.47508350691455e-05	OM190	agg27	NA	NA	NA
0.769276330421373	0.198828788402242	3.86903896866828	0.000109265179473844	966092	Leaf	0.00126508717945461	Opitutae	Puniceicoccales	Puniceicoccaceae	Coraliomargarita	NA
0.451301131139691	0.138781178753723	3.2518900271092	0.00114640368605396	203397	Leaf	0.00830033114402255	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0.692965624629062	0.155025977144861	4.4699968185431	7.82207607203487e-06	543167	Leaf	0.000139950213043339	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0.47313789838767	0.140246297777282	3.37362130684573	0.00074186350707659	4329251	Leaf	0.00591721487188771	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
0.546727376972619	0.149351935636923	3.66066482259543	0.000251561666471771	1030543	Leaf	0.0024712380952113	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
1.39958612246503	0.413412480447958	3.38544719537371	0.000710623803213905	1115384	Leaf	0.00572193593619515	Planctomycetia	Pirellulales	Pirellulaceae	NA	NA
2.3680918675088	0.497257126262096	4.76230855716408	1.91390737721321e-06	190209	Leaf	4.22508906969652e-05	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	NA
0.571097846958755	0.131276548887372	4.3503417160115	1.35925542670933e-05	140014	Leaf	0.000223431837305851	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	NA
1.77842708724907	0.554249708468444	3.20871091148318	0.0013333147806607	170083	Leaf	0.00935301918323345	Synechococcophycideae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya	NA
0.710925808602332	0.219314551950493	3.2415806533568	0.00118868793065825	136876	Leaf	0.00851935991951161	vadinHA49	NA	NA	NA	NA
0.458722486899651	0.139150087121515	3.29660222561747	0.000978619935809989	544574	Leaf	0.00733742874716234	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
0.879945417629752	0.201051772293206	4.37671057356548	1.20483789732596e-05	569481	Roots	0.000200711819131007	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	NA
0.598991896303485	0.18719124726532	3.19989265018619	0.00137478782660724	325677	Roots	0.00952263936920401	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	NA
1.85815208093885	0.336148807118398	5.52776639866038	3.24333511018891e-08	969805	Roots	1.20404260719822e-06	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	NA
4.98043171430882	1.22998903095293	4.04916758521843	5.14001294082318e-05	42970	Roots	0.000700658395627663	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	NA	NA
1.54454050741059	0.191895672324055	8.04885534261716	8.3571954353643e-16	575725	Roots	1.97229812274598e-13	Anaerolineae	envOPS12	NA	NA	NA
1.36956719025002	0.20597965794691	6.64904099706302	2.95008826005426e-11	159759	Roots	2.43677290280482e-09	Anaerolineae	envOPS12	NA	NA	NA
8.13689878032844	1.18915915265874	6.84256498563359	7.77875978258087e-12	590360	Roots	7.20589410887305e-10	Anaerolineae	envOPS12	NA	NA	NA
0.483011997683858	0.114816135218078	4.20683030975082	2.5897745175315e-05	72863	Roots	0.000390895537365182	Anaerolineae	GCA004	NA	NA	NA
1.73560028690707	0.322336313559729	5.38443921424776	7.26708566091984e-08	322996	Roots	2.3772723785821e-06	Anaerolineae	S0208	NA	NA	NA
1.18102667707603	0.178899617017103	6.60161657564156	4.06698270085253e-11	189344	Roots	3.19935972467066e-09	Anaerolineae	S0208	NA	NA	NA
0.442161207885434	0.123575073956255	3.57807763110834	0.000346130655160322	4462102	Roots	0.00319743434664409	Anaerolineae	S0208	NA	NA	NA
0.641111680595123	0.149908479959018	4.27668722123253	1.89695029863884e-05	1106351	Roots	0.000296103485985956	Anaerolineae	SBR1031	A4b	NA	NA
0.67153976904008	0.19091404283125	3.51749802728582	0.00043563558862249	837464	Roots	0.00387266363625661	Anaerolineae	SBR1031	SHA-31	NA	NA
0.462723874655724	0.127616289865673	3.62589975890052	0.000287957049619473	574953	Roots	0.00274974015012353	Anaerolineae	SBR1031	NA	NA	NA
1.15328791791913	0.26017412668108	4.43275406602144	9.3036969322845e-06	2710	Roots	0.00016207072757962	Anaerolineae	SBR1031	NA	NA	NA
1.58240289835431	0.367640332406575	4.30421463280672	1.67579141557665e-05	1853457	Roots	0.000266620297129947	Bacteroidia	Bacteroidales	Marinilabiaceae	NA	NA
2.06348024116509	0.302824123754662	6.81412106664546	9.48418111177309e-12	174634	Roots	8.62451405320137e-10	Bacteroidia	Bacteroidales	Marinilabiaceae	NA	NA
5.88730151964893	0.680978795073759	8.6453521933987	5.36395916702669e-18	734615	Roots	3.58140059943931e-15	Bacteroidia	Bacteroidales	Marinilabiaceae	NA	NA
0.540489033715531	0.123453591589377	4.3780746008044	1.19732370067404e-05	772232	Roots	0.000199795833688234	Bacteroidia	Bacteroidales	SB-1	NA	NA
0.436437196318755	0.116790327150812	3.73692930712646	0.000186281268686043	4418567	Roots	0.00194155618845012	Bacteroidia	Bacteroidales	SB-1	NA	NA
0.477977361341528	0.13891318352173	3.44083512611141	0.000579921787120441	769525	Roots	0.00487134301181171	Bacteroidia	Bacteroidales	SB-1	NA	NA
0.655235245793126	0.142568268362024	4.59594027002758	4.3080210494507e-06	175084	Roots	8.35543618777048e-05	Bacteroidia	Bacteroidales	NA	NA	NA
2.8707254655084	0.374142164550504	7.67281995323167	1.68255589768398e-14	663304	Roots	2.77958234297393e-12	Bacteroidia	Bacteroidales	NA	NA	NA
5.7467591289864	0.64839778128492	8.86301479563692	7.78792402648421e-19	4345840	Roots	9.54251359050453e-16	Bacteroidia	Bacteroidales	NA	NA	NA
5.78284928180774	0.656962924523126	8.8023982266661	1.33922991172118e-18	3208272	Roots	1.20676789863457e-15	Bacteroidia	Bacteroidales	NA	NA	NA
0.464450045706885	0.113540044860366	4.09062763959691	4.30207366823512e-05	718733	Roots	0.000598066678815519	Bacteroidia	Bacteroidales	NA	NA	NA
0.612293436632025	0.121621385781614	5.03442246359101	4.79291621038799e-07	4447969	Roots	1.28052251960555e-05	Bacteroidia	Bacteroidales	NA	NA	NA
0.681456870899951	0.16253973633172	4.19255553306174	2.75829531340658e-05	544780	Roots	0.000410513861058348	Bacteroidia	Bacteroidales	NA	NA	NA
2.61528541693834	0.371142425749934	7.04658167724658	1.833665115796e-12	554437	Roots	1.93354134337978e-10	Bacteroidia	Bacteroidales	NA	NA	NA
0.622572684902882	0.144147884755671	4.31898592170212	1.56747779621024e-05	4443230	Roots	0.000251405176634885	Bacteroidia	Bacteroidales	NA	NA	NA
0.485832305217362	0.112001490291777	4.3377307208298	1.43961379724949e-05	1104911	Roots	0.000234309555966124	Bacteroidia	Bacteroidales	NA	NA	NA
2.7059543848569	0.338773563622273	7.98750160999575	1.37700858821546e-15	698982	Roots	2.84352273466492e-13	Bacteroidia	Bacteroidales	NA	NA	NA
1.40781219440891	0.256224248850488	5.4944533966822	3.91922402567394e-08	547346	Roots	1.41263085609018e-06	Bacteroidia	Bacteroidales	NA	NA	NA
2.96040557471916	0.407674951323807	7.26168131033337	3.82308099197177e-13	4432632	Roots	4.85460394311907e-11	Bacteroidia	Bacteroidales	NA	NA	NA
1.09708271589907	0.258719975094031	4.24042525321186	2.23096718875376e-05	559454	Roots	0.000343908970061077	Bacteroidia	Bacteroidales	NA	NA	NA
2.65480086287388	0.353671334390022	7.50640666836237	6.07724294367127e-14	708467	Roots	8.60537600823852e-12	Bacteroidia	Bacteroidales	NA	NA	NA
1.19302026712779	0.189543092557805	6.29419015501162	3.09008838283614e-10	4462641	Roots	1.91654796295319e-08	Bacteroidia	Bacteroidales	NA	NA	NA
0.610341230404511	0.161467409792484	3.77996545054457	0.000156850121979	1083335	Roots	0.00169541811238369	Bacteroidia	Bacteroidales	NA	NA	NA
0.663541480260262	0.145120317753555	4.57235410266324	4.82275016388955e-06	653071	Roots	9.22839761090217e-05	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	mobilis
3.17858685460598	0.513803431486979	6.1863869717782	6.15587857292307e-10	4363469	Roots	3.54750397760544e-08	Caldithrixae	Caldithrixales	Caldithrixaceae	NA	NA
2.99260815559348	0.376271609029005	7.9533190487481	1.81579922052852e-15	4365868	Roots	3.59964037477574e-13	Caldithrixae	Caldithrixales	Caldithrixaceae	NA	NA
0.560994514713125	0.140835234789368	3.98333922297316	6.79536497362496e-05	540095	Roots	0.000873614236297933	Caldithrixae	Caldithrixales	Caldithrixaceae	NA	NA
0.819097000456315	0.171034966869156	4.78906164891377	1.67563001689087e-06	556096	Roots	3.78333592879778e-05	Clostridia	Clostridiales	[Acidaminobacteraceae]	Fusibacter	NA
2.17650469433645	0.453692917955026	4.79730806499432	1.6081217796344e-06	616119	Roots	3.65589520177435e-05	Clostridia	Clostridiales	[Acidaminobacteraceae]	Fusibacter	NA
0.94461451406901	0.287758339624088	3.28266598738026	0.00102830426838821	348956	Roots	0.00760638202109248	Clostridia	Clostridiales	[Acidaminobacteraceae]	Fusibacter	NA
0.471289000319985	0.140845601868886	3.346139276388	0.000819452241323897	1111458	Roots	0.00641074239621347	Clostridia	Clostridiales	[Acidaminobacteraceae]	Fusibacter	NA
4.63478436235125	0.608005467384282	7.6229320474546	2.47977438500298e-14	4468959	Roots	3.84055057877337e-12	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0.8871750402397	0.244501674628672	3.62850291961012	0.000285069526896408	587669	Roots	0.00272479185207058	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
5.51082362809621	0.986465209724391	5.58643485220922	2.31778439299898e-08	823251	Roots	8.9046042261263e-07	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0.436606303655069	0.127095178661804	3.43527038753268	0.000591962871679718	277790	Roots	0.00494733219569086	Clostridia	Clostridiales	Lachnospiraceae	NA	NA
0.664230932154396	0.124730282416616	5.32533815594016	1.00765401744333e-07	537118	Roots	3.1408385600309e-06	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	NA	NA
0.486960733247599	0.117129197390626	4.15746666156676	3.21796218266337e-05	714176	Roots	0.000469808416484137	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.497021766431567	0.111676749035384	4.4505393533088	8.5654895165475e-06	908606	Roots	0.000150267490421272	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.486570196535111	0.128510365769794	3.78623306859718	0.000152948227895817	139771	Roots	0.00166595915923444	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.923254390595135	0.209487175344871	4.40721198839602	1.04709695700628e-05	165239	Roots	0.000179564447021562	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.563166278287391	0.143953342588714	3.91214450571253	9.14801426585263e-05	272166	Roots	0.00110985455817786	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.962382210681326	0.237976735157643	4.04401804253604	5.25428731076119e-05	1107711	Roots	0.000713431449647465	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus	NA
0.961418031144019	0.228561812820458	4.20638084411433	2.59492800228299e-05	4299611	Roots	0.000390895537365182	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.449313048121583	0.128050228673707	3.50888126304332	0.000449995751572181	285579	Roots	0.00396124146499419	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.65865155496378	0.255989032431607	6.47938522681404	9.20970915930612e-11	665886	Roots	6.52047408478873e-09	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.18672587106743	0.309749969094598	3.83123806125387	0.000127500065452834	1107088	Roots	0.00143490425143929	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.94158308595012	0.204611044300606	4.60181946272062	4.18816161609186e-06	4383030	Roots	8.13981528209853e-05	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.537417296648867	0.150902359854872	3.5613578022618	0.000368941904007848	1110281	Roots	0.00337668712144579	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.07379445673116	0.236184878139007	4.54641493220059	5.45674099460359e-06	594000	Roots	0.000103160983618028	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.458672553867888	0.122153164729466	3.75489701706637	0.000173412764853308	1105827	Roots	0.00182869022666349	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.45256653423203	0.282166258520378	5.1479101074983	2.63404660284833e-07	158084	Roots	7.50249135845766e-06	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.17941908055884	0.315097380006636	3.74303042613049	0.000181814203809366	3512130	Roots	0.0018969919875352	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.84780244077454	0.355113111103773	5.20341936976403	1.95654663114189e-07	112751	Roots	5.70390888467012e-06	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.14923870499693	0.213380298995662	5.38587072192777	7.20947699666781e-08	4325392	Roots	2.36623629109177e-06	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.38636465320746	0.334235007368202	4.14787386911929	3.35577181549778e-05	249636	Roots	0.000486292547298449	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.91900561286606	0.328166684474296	5.847655181513	4.98550667362395e-09	2064399	Roots	2.35315914995051e-07	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.76734778469034	0.443987069691124	3.98062895372126	6.87331656450349e-05	4466951	Roots	0.000880210772446494	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.94887273834476	0.249518354910114	3.80281738666712	0.000143059809949734	252922	Roots	0.00157638383802586	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
0.772913510827276	0.15507845433247	4.98401608498263	6.22778989293993e-07	580063	Roots	1.58688569200053e-05	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.59591904426067	0.25156671545107	6.34391970892938	2.23991598167649e-10	10865	Roots	1.47033425234287e-08	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	NA	NA
1.03723813181784	0.190938253935709	5.43232228449668	5.56253413969717e-08	558955	Roots	1.90781447725531e-06	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
0.566134501834352	0.13893416770472	4.07483998491695	4.60459972913005e-05	545739	Roots	0.000636552196863836	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	NA
2.796351757787	0.323771864385633	8.63679666265371	5.78111476907072e-18	774941	Roots	3.58140059943931e-15	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfotalea	NA
0.962920552688596	0.153399769141841	6.27719688285994	3.44731447312607e-10	109274	Roots	2.12234664954196e-08	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
2.61712281757626	0.311054437940244	8.41371315872055	3.97231410729684e-17	109273	Roots	1.31245258105088e-14	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.31430748577629	0.1609998605208	8.16340760498045	3.25703106375312e-16	109272	Roots	8.07092297598022e-14	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0.445414673833394	0.125215606396556	3.55718178150072	0.000374854769101293	223812	Roots	0.00342132640085821	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.45352479970975	0.175508226315335	8.28180439302145	1.21322759302475e-16	760372	Roots	3.3404199727948e-14	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.1411826095455	0.238192064295361	4.79101859636438	1.65936744353193e-06	532696	Roots	3.75517125577364e-05	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0.441083359261266	0.132116679766956	3.33858949558304	0.000842049006650919	309672	Roots	0.00652061699525305	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.0215160423635	0.219178729991879	4.66065316831315	3.1520748988704e-06	4397768	Roots	6.4419312160007e-05	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.20595129973475	0.181334916124131	6.65040867755014	2.92280307009444e-11	1109254	Roots	2.43452302779631e-09	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.4213280180182	0.184114306817235	7.71981299328959	1.16500503592087e-14	647833	Roots	1.95720846034706e-12	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
1.04860917998775	0.161764352275772	6.48232546438972	9.03195404866057e-11	111887	Roots	6.44062795182184e-09	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0.658611030506009	0.158627633306905	4.1519312668037	3.29681286890601e-05	161369	Roots	0.000479149694378246	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
0.443890317702647	0.114130920062843	3.88930815118491	0.000100530403785933	4414627	Roots	0.00118767266069865	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	NA	NA
